,type,sentence_count,syll_count,word_count,word_per_sentence,word_length,avg_word_length,count_unique_word,TTR,neg_sentiment,neu_sentiment,pos_sentiment,compound_sentiment,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,syll_count_scaled,word_count_scaled,count_unique_word_scaled,word_length_scaled,sentence_count_scaled,TTR_scaled,avg_word_length_scaled,word_per_sentence_scaled,E-I,N-S,T-F,J-P
8212,ENTP,50,2108,1446,28.92,7739,5.3520055325034575,713,0.4930843706777317,0.05,0.795,0.155,0.9994,0.0502283105022831,0.0410958904109589,0.0,0.1598173515981735,0.045662100456620995,0.2922374429223744,0.1004566210045662,0.0593607305936073,0.0410958904109589,0.1095890410958904,0.5135003435454215,0.4577709157327084,0.6098491558275556,0.5345718986592272,0.2857142857142857,1.3322147276469731,1.1677716523418509,1.6021982050644794,0,1,1,0
8213,INFP,48,1732,1138,23.708333333333332,6312,5.546572934973638,559,0.4912126537785589,0.095,0.73,0.175,0.998,0.0708955223880597,0.059701492537313425,0.0,0.11567164179104478,0.06343283582089553,0.20895522388059698,0.13432835820895522,0.08208955223880597,0.033582089552238806,0.1044776119402985,-0.14050400252405826,-0.3067372637403694,-0.2454849010196244,-0.15182587150542146,0.0,0.8003100048105317,0.4949704175294819,0.5615745802170428,1,1,0,0
8214,INFP,43,2358,1618,37.627906976744185,8419,5.203337453646477,761,0.4703337453646477,0.091,0.746,0.163,0.9991,0.07792207792207792,0.03463203463203463,0.0,0.12121212121212123,0.017316017316017316,0.27705627705627706,0.15151515151515152,0.060606060606060615,0.03463203463203463,0.09956709956709957,0.9483436587511926,0.8847040549189726,0.8764467839357676,0.8616570309030681,-0.7142857142857143,0.9906666292108706,0.9739494536192498,-1.2385856768865615,1,1,0,0
8215,INTP,46,1576,1098,23.869565217391305,5948,5.41712204007286,538,0.4899817850637523,0.102,0.779,0.11900000000000001,0.9483,0.057142857142857134,0.06285714285714286,0.0,0.14857142857142858,0.028571428571428567,0.26285714285714284,0.17142857142857146,0.06857142857142857,0.017142857142857144,0.07428571428571429,-0.41184623121245945,-0.4060240402953146,-0.3621213633169672,-0.3269126187653599,-0.2857142857142857,0.8918717301901248,0.8051558191667312,1.4210841410336008,1,1,1,0
8216,ENTP,48,2270,1530,31.875,8123,5.309150326797385,733,0.4790849673202615,0.057999999999999996,0.768,0.174,0.9995,0.06274509803921569,0.06274509803921569,0.0,0.12549019607843134,0.05098039215686274,0.2352941176470588,0.17254901960784313,0.054901960784313725,0.035294117647058816,0.09803921568627452,0.7952788117987613,0.6662731464980932,0.7209315008726439,0.7192787968675137,0.0,1.0820359557665395,1.0795554355567476,0.5615745802170428,0,1,1,0
8217,ENTP,50,2478,1745,34.9,9167,5.253295128939828,761,0.4361031518624642,0.085,0.76,0.155,0.9991,0.052000000000000005,0.052000000000000005,0.0,0.16,0.048,0.26,0.11599999999999999,0.048,0.044000000000000004,0.11199999999999999,1.1570684500499628,1.1999395704809237,0.8764467839357676,1.2214506763712931,0.2857142857142857,0.7304091018387674,1.017926824333119,4.199788496683232,0,1,1,0
8218,INFP,49,1781,1197,24.428571428571427,6557,5.477861319966583,675,0.5639097744360902,0.113,0.682,0.204,0.9992,0.05555555555555555,0.05952380952380953,0.0,0.17063492063492064,0.051587301587301584,0.2619047619047619,0.123015873015873,0.047619047619047616,0.023809523809523808,0.09126984126984126,-0.055274712743727125,-0.1602892683218253,0.3987927002418878,-0.033979022388155235,0.14285714285714285,-2.487956333054066,0.21198563536975476,-1.122024878252777,1,1,0,0
8219,INTJ,45,1724,1185,26.333333333333332,6256,5.279324894514768,616,0.5198312236286919,0.064,0.7759999999999999,0.16,0.9990000000000001,0.05213270142180095,0.06635071090047394,0.0,0.11374407582938388,0.07109004739336493,0.2464454976303317,0.13270142180094788,0.07582938388625593,0.04265402843601896,0.10900473933649288,-0.15441898861064296,-0.19007530128830885,0.07109978235887728,-0.1787622941607966,-0.42857142857142855,-0.3740611319670205,0.9404814457699976,0.4435090363393873,1,1,1,1
8220,INFJ,50,1764,1280,25.6,6492,5.071875,586,0.4578125,0.08199999999999999,0.7709999999999999,0.147,0.9982,0.0891089108910891,0.06435643564356436,0.0,0.16831683168316833,0.04455445544554455,0.2376237623762376,0.1188118811881188,0.0891089108910891,0.04455445544554455,0.099009900990099,-0.08484405817771956,0.04573079302968593,-0.09552373520875518,-0.06524451297028709,0.2857142857142857,-2.088827437275063,-1.4267085403031152,0.16005777560390078,1,1,0,1
8221,INFP,50,2006,1426,28.52,7465,5.23492286115007,642,0.4502103786816269,0.128,0.6859999999999999,0.185,0.9988,0.09294871794871797,0.08012820512820512,0.0,0.08653846153846154,0.0673076923076923,0.14423076923076922,0.15384615384615385,0.10576923076923077,0.07051282051282051,0.09935897435897437,0.3360842709414669,0.4081275274552358,0.2155068309174921,0.4027758306668559,0.2857142857142857,0.5280379695562909,0.9868871947409456,1.4284463460933252,1,1,0,0
8222,INFJ,38,1973,1397,36.76315789473684,7259,5.19613457408733,681,0.4874731567644954,0.105,0.738,0.156,0.9975,0.050387596899224806,0.07364341085271317,0.0,0.1511627906976744,0.050387596899224806,0.22868217054263565,0.13178294573643412,0.07364341085271317,0.05813953488372092,0.09689922480620156,0.2786849533343051,0.33614461445290056,0.4321174037554143,0.3036882758988688,-1.4285714285714286,1.2855104177668184,0.9034453114566278,-0.2353012301170304,1,1,0,1
8223,ISTP,49,1526,1051,21.448979591836736,5517,5.249286393910562,551,0.5242626070409134,0.105,0.759,0.13699999999999998,0.9867,0.07727272727272727,0.05909090909090909,0.0,0.11818181818181818,0.045454545454545456,0.2136363636363636,0.1409090909090909,0.09090909090909093,0.045454545454545456,0.07727272727272727,-0.4988148942536137,-0.5226860027473752,-0.2899178390376597,-0.5342268717022649,0.14285714285714285,0.5546692230397892,1.0220799273258283,-3.658802019231626,1,0,1,0
8224,INFJ,50,1063,727,14.54,3863,5.313617606602476,407,0.5598349381017882,0.129,0.7509999999999999,0.12,-0.8283,0.12213740458015268,0.07633587786259542,0.0,0.12213740458015268,0.07633587786259542,0.19083969465648856,0.13740458015267176,0.03816793893129771,0.03053435114503817,0.1068702290076336,-1.3041447140147018,-1.3269088928424309,-1.0897107233622956,-1.3298133551306663,0.2857142857142857,0.8212400483864248,1.0021888935283367,-4.644181124948509,1,1,0,1
8225,INFJ,26,1317,932,35.84615384615385,4753,5.099785407725322,445,0.4774678111587983,0.07,0.6920000000000001,0.23800000000000002,0.9996,0.036231884057971016,0.014492753623188406,0.0,0.18115942028985507,0.036231884057971016,0.2463768115942029,0.11594202898550725,0.07246376811594203,0.036231884057971016,0.13043478260869565,-0.8623439057656384,-0.8180641629983371,-0.8786542677766278,-0.9017166379291686,-3.1428571428571432,1.0740652231436447,1.1022566183858142,0.26029314277219817,1,1,0,1
8226,INTP,48,2273,1647,34.3125,8301,5.040072859744991,722,0.4383727990285367,0.102,0.79,0.10800000000000001,0.8455,0.06008583690987125,0.05150214592274678,0.0,0.13733905579399142,0.05150214592274678,0.24034334763948495,0.14163090128755365,0.07725321888412018,0.03433476394849785,0.11158798283261803,0.8004969315812305,0.9566869679213078,0.6598362110978453,0.8048981403078133,0.0,0.6897096262652551,0.8413390871798936,0.5615745802170428,1,1,1,0
8227,INTP,44,1376,950,21.59090909090909,4918,5.176842105263158,516,0.5431578947368421,0.105,0.7170000000000001,0.17800000000000002,0.9979,0.040268456375838924,0.04697986577181208,0.0,0.1342281879194631,0.053691275167785234,0.2818791946308725,0.1342281879194631,0.060402684563758385,0.053691275167785234,0.09395973154362416,-0.7597208833770763,-0.7733851135486117,-0.4843119428665642,-0.8223503926052954,-0.5714285714285714,0.6262235132046183,1.0633129319389285,1.3534239487100703,1,1,1,0
8228,ISTP,50,1786,1272,25.44,6475,5.090408805031447,615,0.4834905660377358,0.063,0.795,0.142,0.9985,0.06315789473684211,0.02631578947368421,0.0,0.1736842105263158,0.03157894736842105,0.2473684210526316,0.12105263157894736,0.06315789473684211,0.03157894736842105,0.1,-0.0465778464396117,0.025873437718696896,0.06554566510662288,-0.0734216412763831,0.2857142857142857,2.5333187579962617,-2.837722689757863,0.09055703201543916,1,0,1,0
8229,ISTJ,47,2448,1777,37.808510638297875,8969,5.047270680922904,729,0.4102419808666292,0.094,0.782,0.124,0.9957,0.08243727598566307,0.07168458781362007,0.0,0.15412186379928314,0.04301075268817205,0.2007168458781362,0.15053763440860216,0.07526881720430108,0.03225806451612903,0.08960573476702509,1.1048872522252702,1.2793689917248796,0.6987150318636263,1.1262111819826452,-0.14285714285714285,0.5461403523010199,0.8802864453235318,-8.955582942074159,1,0,1,1
8230,ENFP,45,2153,1541,34.24444444444445,7875,5.1103179753406875,687,0.44581440622972096,0.111,0.725,0.16399999999999998,0.9985,0.08536585365853659,0.08231707317073171,0.0,0.11890243902439025,0.03963414634146342,0.17073170731707318,0.15853658536585366,0.07621951219512195,0.07317073170731707,0.07317073170731707,0.5917721402824603,0.6935770100507032,0.4654421072689408,0.5999889251079953,-0.42857142857142855,0.6710748778061649,0.8650646091399912,-1.618346356784974,0,1,0,0
8231,INTJ,50,1987,1429,28.58,7202,5.039888033589923,643,0.44996501049685095,0.109,0.748,0.14300000000000002,0.9949,0.05944055944055944,0.08041958041958043,0.0,0.1258741258741259,0.04195804195804196,0.2342657342657343,0.13636363636363635,0.06293706293706294,0.04895104895104895,0.11188811188811187,0.3030361789858283,0.4155740356968567,0.2210609481697465,0.27627084569607624,0.2857142857142857,0.5319411926182052,0.6647933267361388,1.4545091249389983,1,1,1,1
8232,INFJ,50,2515,1734,34.68,9074,5.232987312572088,736,0.4244521337946944,0.10099999999999999,0.738,0.161,0.9987,0.08761329305135952,0.06646525679758307,0.0,0.10574018126888217,0.033232628398791535,0.29003021148036257,0.13897280966767372,0.0755287009063444,0.04229607250755287,0.09365558912386708,1.221425260700417,1.1726357069283135,0.7375938526294071,1.1767169744614736,0.2857142857142857,0.6290051106848125,1.0034804223588336,4.104224974249099,1,1,0,1
8233,ENFP,50,2511,1699,33.98,8990,5.2913478516774575,774,0.455562095350206,0.10800000000000001,0.733,0.159,0.9987,0.07476635514018691,0.08722741433021806,0.0,0.11526479750778815,0.037383177570093455,0.20249221183800625,0.16822429906542055,0.06542056074766353,0.06542056074766353,0.09657320872274144,1.2144677676571247,1.0857597774427366,0.9486503082150748,1.1363123404784108,0.2857142857142857,0.8737202537097182,1.0465596203561156,3.800159221049578,0,1,0,0
8234,ENTP,24,758,511,21.291666666666668,2721,5.324853228962818,302,0.5909980430528375,0.16399999999999998,0.736,0.1,-0.9874,0.1,0.1,0.0,0.13846153846153847,0.04615384615384616,0.2076923076923077,0.14615384615384616,0.06923076923076922,0.08461538461538462,0.05384615384615385,-1.8346535585657424,-1.863057486239135,-1.6728930348490092,-1.879123974281352,-3.4285714285714284,0.8979288332245713,1.0086237210396818,0.5433917668197478,0,1,1,0
8235,INFP,46,1884,1307,28.41304347826087,6966,5.329762815608263,680,0.5202754399387911,0.033,0.8,0.16699999999999998,0.9996,0.07329842931937172,0.031413612565445025,0.0,0.17277486910994766,0.04712041884816754,0.2879581151832461,0.09424083769633508,0.052356020942408384,0.015706806282722512,0.1099476439790576,0.12388073312105058,0.11274936720427392,0.4265632865031599,0.16275306450556676,-0.2857142857142857,3.78328763238496,1.443494261131404,-0.3946227852149588,1,1,0,0
8236,INTJ,50,2159,1564,31.28,8054,5.149616368286445,730,0.4667519181585678,0.067,0.764,0.16899999999999998,0.9995,0.05703422053231939,0.04562737642585552,0.0,0.1596958174904943,0.060836501901140684,0.24714828897338406,0.1064638783269962,0.07604562737642585,0.01140684410646388,0.1064638783269962,0.6022083798473988,0.7506669065697966,0.7042691491158807,0.6860892760957122,0.2857142857142857,0.9381912842462544,0.9139729886732658,2.6273341729942885,1,1,1,1
8237,INFJ,49,1738,1269,25.897959183673468,6561,5.170212765957447,615,0.4846335697399527,0.059000000000000004,0.742,0.19899999999999998,0.9996,0.07784431137724551,0.053892215568862284,0.0,0.1317365269461078,0.03592814371257485,0.2455089820359281,0.09580838323353294,0.07784431137724551,0.041916167664670656,0.10778443113772457,-0.13006776295911976,0.01842692947707601,0.06554566510662288,-0.03205499219848558,0.14285714285714285,3.557058444716188,-1.739573174052874,0.12898850633953207,1,1,0,1
8238,INTJ,36,1314,947,26.305555555555557,4649,4.909186906019007,530,0.5596620908130939,0.131,0.755,0.115,-0.9644,0.054545454545454536,0.054545454545454536,0.0,0.10909090909090907,0.048484848484848485,0.2484848484848485,0.1393939393939394,0.07878787878787878,0.048484848484848485,0.12121212121212123,-0.8675620255481076,-0.7808316217902326,-0.4065543013350025,-0.9517414228605796,-1.7142857142857142,0.5206683361553481,1.2188817618304155,0.455485112710969,1,1,1,1
8239,INTJ,43,2314,1560,36.27906976744186,8304,5.323076923076923,711,0.4557692307692308,0.06,0.675,0.265,0.9999,0.03214285714285714,0.014285714285714284,0.0,0.16785714285714284,0.06785714285714285,0.32142857142857145,0.06785714285714285,0.03571428571428571,0.025,0.1357142857142857,0.8718112352749771,0.7407382289143021,0.5987409213230468,0.8063411629500655,-0.7142857142857143,0.8083029847138032,1.0885642612666522,-1.037033520480023,1,1,1,1
8240,ENFP,48,1951,1375,28.645833333333332,7077,5.146909090909091,672,0.4887272727272727,0.122,0.632,0.24600000000000002,0.9997,0.06051873198847262,0.07780979827089338,0.0,0.12680115273775214,0.031700288184438034,0.21037463976945245,0.1440922190201729,0.07780979827089338,0.05187319884726225,0.1181556195965418,0.24041874159619725,0.28153688734768073,0.38213034848512456,0.2161449022688996,0.0,1.3573011767130077,0.7677320876321757,0.5615745802170428,0,1,0,0
8241,INFJ,50,1869,1341,26.82,7075,5.2759134973900075,606,0.4519015659955257,0.054000000000000006,0.825,0.121,0.9973,0.07751937984496124,0.062015503875968984,0.0,0.1007751937984496,0.050387596899224806,0.2131782945736434,0.1511627906976744,0.06589147286821706,0.01937984496124031,0.12015503875968993,0.09779013420870432,0.1971431272759773,0.015558609836333129,0.2151828871740648,0.2857142857142857,0.07892037653715868,1.0915059030834686,0.6900009454659206,1,1,0,1
8242,INTJ,47,1796,1227,26.106382978723403,6541,5.3308883455582725,594,0.4841075794621027,0.114,0.674,0.212,0.9994,0.05447470817120623,0.07003891050583658,0.0,0.10894941634241244,0.04669260700389105,0.22957198443579765,0.15953307392996108,0.08560311284046693,0.05447470817120623,0.09727626459143968,-0.029184113831380858,-0.08582418590561641,-0.051090797190719864,-0.041675143146833835,-0.14285714285714285,0.5952960305024744,0.4855873983199249,0.6007693013393149,1,1,1,1
8243,ENFP,50,1915,1412,28.24,7171,5.078611898016997,649,0.4596317280453258,0.052000000000000005,0.772,0.175,0.9996,0.08256880733944955,0.03669724770642202,0.0,0.11009174311926606,0.059633027522935776,0.21100917431192664,0.12844036697247707,0.08256880733944955,0.022935779816513763,0.13761467889908258,0.1778013042065662,0.373377155661005,0.25438565168327304,0.2613596117261364,0.2857142857142857,0.6813101654088172,0.6999882230701573,1.3068200448135174,0,1,0,0
8244,INTP,48,1815,1284,26.75,6641,5.172118380062305,603,0.4696261682242991,0.086,0.703,0.21100000000000002,0.9996,0.07327586206896551,0.06465517241379311,0.0,0.15517241379310345,0.03448275862068965,0.21982758620689652,0.13793103448275862,0.07327586206896551,0.06896551724137931,0.09051724137931036,0.003863978124257749,0.05565947068518045,-0.00110374192043012,0.006425611594907471,0.0,-0.019830262610168795,0.1154450718953444,0.5615745802170428,1,1,1,0
8245,INFP,50,2322,1671,33.42,8776,5.251944943147816,804,0.481149012567325,0.076,0.7829999999999999,0.141,0.9989,0.025089605734767026,0.053763440860215055,0.0,0.17921146953405018,0.04659498207885305,0.27956989247311825,0.08602150537634409,0.05017921146953405,0.017921146953405017,0.12903225806451613,0.8857262213615616,1.016259033854275,1.1152738257827075,1.0333767253310846,0.2857142857142857,1.0974306634725872,1.0168438271214069,3.5569066184899625,1,1,0,0
8246,INFP,40,1783,1315,32.875,6575,5.0,583,0.4433460076045627,0.057999999999999996,0.654,0.289,0.9999,0.055350553505535055,0.05166051660516605,0.0,0.11070110701107012,0.06273062730627306,0.2103321033210332,0.12177121771217712,0.1033210332103321,0.04797047970479705,0.12915129151291513,-0.051795966222080964,0.13260672251526295,-0.11218608696551843,-0.0253208865346418,-1.1428571428571428,-0.8460060307470904,-0.190947231440151,-0.11603088220085507,1,1,0,0
8247,ENFJ,47,1605,1104,23.48936170212766,5984,5.420289855072464,582,0.5271739130434783,0.068,0.711,0.22,0.9996,0.05309734513274336,0.030973451327433624,0.0,0.11946902654867254,0.04867256637168142,0.2831858407079646,0.12831858407079647,0.04867256637168142,0.01327433628318584,0.14601769911504425,-0.36140440664859,-0.3911310238120728,-0.11774020421777286,-0.309596347058333,-0.14285714285714285,0.30102496874383355,0.7915412693192171,2.7379171666845097,0,1,0,1
8248,INFP,50,2530,1834,36.68,9258,5.047982551799346,734,0.4002181025081789,0.078,0.7709999999999999,0.151,0.9993,0.05,0.05357142857142857,0.0,0.1392857142857143,0.04642857142857143,0.2,0.125,0.08571428571428573,0.042857142857142864,0.10357142857142858,1.2475158596127631,1.4208526483156765,0.7264856181248983,1.2652223631862778,0.2857142857142857,0.5113025752431803,0.8904669774773002,4.9729842691048685,1,1,0,0
8249,INFP,47,2159,1444,30.72340425531915,7976,5.523545706371191,796,0.5512465373961218,0.086,0.68,0.23399999999999999,0.9998,0.053156146179402,0.04318936877076412,0.0,0.16279069767441862,0.04983388704318937,0.23920265780730895,0.11295681063122925,0.06312292358803986,0.03654485049833888,0.12292358803986712,0.6022083798473988,0.4528065769049611,1.070840887764672,0.6485706873971541,-0.14285714285714285,2.3648969391834367,1.4323349537683097,-3.169646038334728,1,1,0,0
8250,INTP,43,2052,1371,31.88372093023256,7228,5.272064186725018,622,0.4536834427425237,0.08900000000000001,0.715,0.196,0.9994,0.05172413793103448,0.05172413793103448,0.0,0.11379310344827588,0.05862068965517241,0.2275862068965517,0.10689655172413794,0.07586206896551724,0.03103448275862069,0.13793103448275862,0.4160954409393288,0.2716082096921862,0.10442448587240376,0.28877704192892895,-0.7142857142857143,0.3844673398891297,1.0632117573183826,-0.38025149356906063,1,1,1,0
8251,INTP,50,1915,1354,27.08,7133,5.268094534711965,649,0.4793205317577548,0.094,0.701,0.205,0.9995,0.07017543859649122,0.07456140350877193,0.0,0.15350877192982454,0.04385964912280702,0.25,0.12719298245614036,0.05263157894736842,0.03508771929824561,0.10526315789473684,0.1778013042065662,0.2294113296563345,0.25438565168327304,0.2430813249242748,0.2857142857142857,1.108862635792011,1.0595872718597568,0.8029396537971707,1,1,1,0
8252,ENTJ,50,2468,1771,35.42,9039,5.103896103896104,748,0.42236024844720493,0.105,0.738,0.157,0.9986,0.08664259927797834,0.06498194945848375,0.0,0.12274368231046932,0.05054151624548736,0.22382671480144406,0.14801444043321302,0.06859205776173287,0.04693140794223827,0.08664259927797834,1.139674717441732,1.264475975241638,0.8042432596564602,1.1598817103018642,0.2857142857142857,0.6360288968738781,0.917282520990732,4.425665913345734,0,1,1,1
8253,INTP,50,2212,1525,30.5,8058,5.283934426229508,705,0.4622950819672131,0.069,0.7559999999999999,0.174,0.9995,0.07224334600760456,0.07604562737642585,0.0,0.1444866920152091,0.038022813688212934,0.2509505703422053,0.11787072243346007,0.07984790874524715,0.060836501901140684,0.07984790874524715,0.6943951626710223,0.6538622994287251,0.5654162178095202,0.6880133062853819,0.2857142857142857,0.8647328624138758,1.0522296619433391,2.288518048000538,1,1,1,0
8254,ISFJ,49,1600,1136,23.183673469387756,6010,5.290492957746479,603,0.5308098591549296,0.087,0.6559999999999999,0.257,0.9998,0.059907834101382486,0.04147465437788018,0.0,0.12903225806451613,0.036866359447004615,0.2626728110599078,0.10599078341013823,0.07834101382488479,0.03225806451612903,0.1382488479262673,-0.3701012729527055,-0.3117016025681167,-0.00110374192043012,-0.29709015082548024,0.14285714285714285,0.00354102100000887,0.9531235912095016,-2.181911217976817,1,0,0,1
8255,INTJ,46,1319,919,19.97826086956522,4740,5.157780195865071,467,0.5081610446137106,0.106,0.753,0.141,0.9890000000000001,0.07906976744186046,0.06511627906976744,0.0,0.13488372093023254,0.027906976744186046,0.24651162790697675,0.13023255813953488,0.060465116279069774,0.06511627906976744,0.09302325581395347,-0.8588651592439922,-0.8503323653786942,-0.7564636882270306,-0.9079697360455948,-0.2857142857142857,0.8896094268858515,1.0677821673190484,2.976163278825429,1,1,1,1
8256,ENFJ,48,1783,1305,27.1875,6594,5.052873563218391,595,0.4559386973180077,0.079,0.7020000000000001,0.21899999999999997,0.9997,0.10471204188481677,0.05759162303664921,0.0,0.11518324607329845,0.031413612565445025,0.17277486910994766,0.1518324607329843,0.07853403141361258,0.041884816753926704,0.09947643979057592,-0.051795966222080964,0.10778502837652666,-0.04553667993846544,-0.016181743133710947,0.0,-0.4224768562419601,-0.15012978497517376,0.5615745802170428,0,1,0,1
8257,INFP,47,1991,1409,29.97872340425532,7234,5.134137686302342,654,0.4641589779985806,0.10800000000000001,0.769,0.124,0.9825,0.09090909090909093,0.07272727272727272,0.0,0.1318181818181818,0.05,0.19090909090909086,0.11363636363636365,0.07272727272727272,0.031818181818181815,0.10454545454545454,0.30999367202912065,0.3659306474193841,0.2821562379445451,0.2916630872134335,-0.14285714285714285,0.7710647903759009,0.7970447112596328,-2.5615145319356887,1,1,0,0
8258,INFJ,50,2000,1393,27.86,7219,5.182340272792534,680,0.4881550610193826,0.057999999999999996,0.7490000000000001,0.193,0.9996,0.04225352112676056,0.056338028169014086,0.0,0.1784037558685446,0.056338028169014086,0.28169014084507044,0.10328638497652584,0.046948356807511735,0.023474178403755867,0.10328638497652584,0.3256480313765284,0.326215936797406,0.4265632865031599,0.28444797400217225,0.2857142857142857,1.3076102004423955,0.8719622247604247,1.1417557787909212,1,1,0,1
8259,INTP,48,2421,1623,33.8125,8697,5.358595194085027,789,0.4861367837338262,0.073,0.7959999999999999,0.131,0.9982,0.07857142857142857,0.06428571428571428,0.0,0.10714285714285714,0.03571428571428571,0.24642857142857144,0.15357142857142858,0.08928571428571429,0.057142857142857134,0.06428571428571428,1.057924174183047,0.8971149019883408,1.0319620669988911,0.9953771290851088,0.0,1.1503120332876855,1.1095313731596503,0.5615745802170428,1,1,1,0
8260,INTP,17,1074,720,42.35294117647059,3814,5.2972222222222225,422,0.5861111111111111,0.11199999999999999,0.7490000000000001,0.139,0.9453,0.06382978723404255,0.07801418439716312,0.0,0.11347517730496455,0.03546099290780142,0.20567375886524825,0.18439716312056734,0.09929078014184398,0.04964539007092199,0.07801418439716312,-1.285011608145648,-1.3442840787395465,-1.0063989645784794,-1.3533827249541197,-4.428571428571429,0.7486505125628793,1.0067683954295614,0.3035480177798976,1,1,1,0
8261,INFP,50,1871,1242,24.84,6801,5.475845410628019,670,0.5394524959742351,0.105,0.7040000000000001,0.19,0.9991,0.06465517241379311,0.0603448275862069,0.0,0.14224137931034486,0.02586206896551724,0.21551724137931036,0.15517241379310345,0.09051724137931036,0.05603448275862069,0.09051724137931036,0.10126888073035048,-0.048591644697511975,0.3710221139806157,0.08338681918169358,0.2857142857142857,-7.6355125719713115,-1.7160731994314078,-0.1700707564412919,1,1,0,0
8262,INTP,40,1840,1249,31.225,6690,5.356285028022418,624,0.49959967974379493,0.128,0.669,0.203,0.9989,0.04529616724738676,0.07317073170731707,0.0,0.13240418118466898,0.03832752613240418,0.2195121951219512,0.1254355400696864,0.08710801393728224,0.06620209059233449,0.13240418118466898,0.047348309644834864,-0.031216458800396574,0.1155327203769126,0.029994981418360718,-1.1428571428571428,-3.701019424261053,-0.9608707256051624,0.027314401450347005,1,1,1,0
8263,INFJ,42,1691,1184,28.19047619047619,6207,5.242398648648648,622,0.5253378378378378,0.08900000000000001,0.7040000000000001,0.20600000000000002,0.9994,0.07017543859649122,0.08771929824561403,0.0,0.0912280701754386,0.05263157894736842,0.1824561403508772,0.14736842105263154,0.1087719298245614,0.042105263157894736,0.11228070175438597,-0.21181830621780476,-0.1925574707021825,0.10442448587240376,-0.20233166398424984,-0.8571428571428571,-0.5423029576136835,1.0507598757213872,0.22465038248587954,1,1,0,1
8264,INTJ,41,1933,1375,33.53658536585366,6885,5.007272727272727,524,0.3810909090909091,0.078,0.6920000000000001,0.22899999999999998,0.9997,0.0743801652892562,0.0371900826446281,0.0,0.13636363636363635,0.04132231404958678,0.2272727272727273,0.13636363636363635,0.08264462809917356,0.02066115702479339,0.13636363636363635,0.20911002290138173,0.28153688734768073,-0.4398790048485289,0.12379145316475627,-1.0,-1.5624205019547064,0.439698876871795,-0.28153688734768073,1,1,1,1
8265,INFJ,50,2251,1587,31.74,8260,5.20478890989288,660,0.4158790170132325,0.067,0.725,0.20800000000000002,0.9998,0.07272727272727272,0.08484848484848485,0.0,0.10909090909090907,0.03636363636363636,0.2272727272727273,0.1484848484848485,0.07878787878787878,0.042424242424242434,0.10909090909090907,0.7622307198431226,0.8077568030888901,0.31548094145807154,0.7851768308636994,0.2857142857142857,0.39056426420880813,0.9720460760728424,2.827148810811116,1,1,0,1
8266,INFJ,50,2372,1573,31.46,8520,5.416401780038144,747,0.4748887476160204,0.065,0.73,0.20600000000000002,0.9998,0.03058103975535168,0.04281345565749235,0.0,0.1651376146788991,0.051987767584097865,0.3241590214067278,0.0948012232415902,0.06422018348623854,0.027522935779816515,0.12232415902140673,0.972694884402716,0.7730064312946593,0.7986891424042057,0.9102387931922268,0.2857142857142857,1.033224446873659,1.177530685828481,2.705522509531308,1,1,0,1
8267,ENTP,43,1466,1012,23.53488372093023,5380,5.316205533596838,568,0.5612648221343873,0.09699999999999999,0.6759999999999999,0.22699999999999998,0.9994,0.056338028169014086,0.056338028169014086,0.0,0.13615023474178406,0.056338028169014086,0.2300469483568075,0.13615023474178406,0.04225352112676056,0.046948356807511735,0.12206572769953053,-0.6031772899029988,-0.6194906098884467,-0.19549784574933465,-0.6001249056984506,-0.7142857142857143,0.3155783842866294,0.9687393095538877,0.8672868538438254,0,1,1,0
8268,INTP,48,1995,1442,30.041666666666668,7357,5.101941747572815,699,0.48474341192787795,0.11800000000000001,0.664,0.218,0.9995,0.06563706563706563,0.08108108108108109,0.0,0.14285714285714285,0.027027027027027032,0.2471042471042471,0.14285714285714285,0.06563706563706563,0.05019305019305019,0.09266409266409266,0.316951165072413,0.44784223807721385,0.5320915142959938,0.3508270155457753,0.0,1.188122666992063,0.7833718790171108,0.5615745802170428,1,1,1,0
8269,ENFP,49,2118,1514,30.897959183673468,7808,5.157199471598415,742,0.4900924702774108,0.121,0.733,0.146,0.9931,0.0449438202247191,0.03745318352059925,0.0,0.14232209737827714,0.06367041198501873,0.2734082397003745,0.10486891385767792,0.06367041198501873,0.03745318352059925,0.1198501872659176,0.5308940761536524,0.6265584358761151,0.7709185561429336,0.5677614194310286,0.14285714285714285,1.2304016864204534,0.9061587665596254,4.385909051132806,0,1,0,0
8270,ENTJ,40,1827,1246,31.15,6660,5.345104333868379,595,0.4775280898876405,0.077,0.778,0.146,0.9975,0.08050847457627118,0.05084745762711865,0.0,0.13135593220338984,0.03389830508474576,0.2245762711864407,0.1440677966101695,0.07627118644067797,0.0211864406779661,0.1059322033898305,0.024736457254134762,-0.038662967042017465,-0.04553667993846544,0.015564754995838322,-1.1428571428571428,1.1777854474794418,-0.4025752855160633,0.03383009616176528,0,1,1,1
